Name,x_steps,dataset,forward_correction,y_eps,model,mechanism,x_eps,y_steps,feature,test/acc_mean,test/acc_ci
fd61aad4-4db8-11ec-a760-7079909da22a,0,cora,True,inf,sage,mbm,1.0,4,raw,79.08419497784342,0.8862629246676477
13dd09f4-4df8-11ec-a478-7079909da22a,2,cora,False,0.5,sage,mbm,1.0,0,raw,18.13884785819793,1.8617060561299823
ccbb3ca6-4df4-11ec-9833-7079909da22a,2,cora,False,1.0,sage,mbm,1.0,0,raw,25.642540620384047,3.2287666174298373
0150c5f8-4daa-11ec-8dd9-7079909da22a,2,cora,True,inf,sage,mbm,0.01,2,raw,61.388478581979314,1.9577178729689777
0562bc50-4daa-11ec-b349-7079909da22a,2,cora,True,2.0,sage,mbm,inf,0,raw,82.76218611521418,0.8050221565731164
060c2c74-4dbc-11ec-bad1-7079909da22a,2,cora,True,0.5,sage,mbm,0.1,2,raw,32.09748892171344,3.7817577548005925
06cf5778-4df6-11ec-a7e3-7079909da22a,2,cora,True,0.5,gat,mbm,1.0,8,raw,37.0162481536189,5.157680945347121
0bdcb51a-4dc6-11ec-a622-7079909da22a,2,cora,True,1.0,sage,mbm,1.0,0,raw,38.47858197932054,3.7079025110782844
0d3e9bca-4dd6-11ec-b067-7079909da22a,2,cora,True,3.0,sage,mbm,1.0,8,raw,81.52141802067946,0.24372230428360808
0d4b7674-4db3-11ec-b7c9-7079909da22a,2,cora,True,0.5,sage,mbm,2.0,8,raw,42.15657311669129,6.272895125553919
0e94c826-4db0-11ec-a9ff-7079909da22a,2,cora,True,3.0,sage,mbm,2.0,8,raw,81.47710487444608,0.3988183161004457
10070504-4dd6-11ec-a19b-7079909da22a,2,cora,True,1.0,sage,mbm,2.0,8,raw,69.09896602658789,1.4329763663220163
10efbc04-4dc2-11ec-b445-7079909da22a,2,cora,True,1.0,sage,mbm,2.0,16,raw,66.26292466765139,2.4004800590841953
1663db54-4da2-11ec-9efa-7079909da22a,2,cora,True,0.5,sage,mbm,0.1,16,raw,43.69276218611521,6.795605612998525
16d911e6-4daa-11ec-98cb-7079909da22a,2,cora,True,1.0,sage,mbm,0.01,4,raw,53.98818316100444,3.442023633677991
197b67a8-4dd4-11ec-a19a-7079909da22a,2,cora,True,1.0,sage,mbm,0.1,16,raw,61.72821270310192,2.024187592319059
1b700d22-4db9-11ec-8340-7079909da22a,2,cora,True,1.0,sage,mbm,2.0,2,raw,55.24372230428361,2.090472673559823
1bcbb904-4dcf-11ec-92d9-7079909da22a,2,cora,True,0.5,sage,mbm,0.01,0,raw,17.68094534711965,1.8172082717872957
1d56461e-4dbf-11ec-990a-7079909da22a,2,cora,True,0.5,sage,mbm,3.0,4,raw,36.82422451994092,4.808530280649922
1dffc0cc-4db5-11ec-9a22-7079909da22a,2,cora,True,2.0,sage,mbm,3.0,0,raw,62.74741506646973,1.8910635155096003
2073edc8-4dca-11ec-b892-7079909da22a,2,cora,True,3.0,sage,mbm,1.0,2,raw,80.94534711964549,0.5688700147710577
274343c8-4da3-11ec-b7d9-7079909da22a,2,cora,True,0.5,sage,mbm,inf,16,raw,48.242245199409155,4.735044313146229
29566dd4-4dc1-11ec-bd31-7079909da22a,2,cora,True,1.0,sage,mbm,3.0,4,raw,64.26883308714919,1.625
2a809ad8-4db0-11ec-93ff-7079909da22a,2,cora,True,2.0,sage,mbm,inf,2,raw,83.69276218611522,0.5616691285081288
2af5af0c-4de8-11ec-903e-7079909da22a,2,cora,True,0.5,sage,mbm,3.0,16,raw,44.04726735598227,6.204948301329395
2bda436e-4dda-11ec-95ba-7079909da22a,2,cora,True,1.0,sage,mbm,1.0,16,raw,66.21861152141801,2.2824963072378175
2d9bfb0e-4dc4-11ec-9657-7079909da22a,2,cora,True,0.5,sage,mbm,3.0,8,raw,42.68833087149187,6.242429837518465
2e8549ba-4dcb-11ec-adbb-7079909da22a,2,cora,True,2.0,sage,mbm,2.0,2,raw,74.711964549483,0.9896602658788751
2f72c448-4da7-11ec-b617-7079909da22a,2,cora,True,2.0,sage,mbm,3.0,4,raw,78.31610044313145,1.0044313146233392
310b2aea-4ddc-11ec-8844-7079909da22a,2,cora,True,2.0,sage,mbm,3.0,8,raw,79.1728212703102,0.7754800590841882
31d459f0-4dd3-11ec-9718-7079909da22a,2,cora,True,inf,sage,mbm,0.1,4,raw,77.10487444608566,1.2854505169867068
33be3450-4dda-11ec-af59-7079909da22a,2,cora,True,1.0,sage,mbm,3.0,2,raw,54.74150664697193,1.920236336779908
34af6544-4da5-11ec-b31d-7079909da22a,2,cora,True,inf,sage,mbm,3.0,4,raw,83.39734121122599,0.3175775480059073
34c4e974-4de5-11ec-8207-7079909da22a,2,cora,True,0.5,sage,mbm,0.1,4,raw,37.296898079763665,4.43186853766618
3721148c-4dcb-11ec-8d7b-7079909da22a,2,cora,True,2.0,sage,mbm,0.1,16,raw,67.4298375184638,1.617614475627775
3954dfb6-4de1-11ec-af14-7079909da22a,2,cora,True,1.0,sage,mbm,0.01,16,raw,50.97488921713442,3.0060930576070852
3c368230-4de5-11ec-9d62-7079909da22a,2,cora,True,inf,sage,mbm,3.0,16,raw,76.97193500738553,1.1602658788774036
3d2c47ba-4dc7-11ec-b728-7079909da22a,2,cora,True,inf,sage,mbm,1.0,4,raw,82.61447562776958,0.1772525849335338
3de6484c-4dfc-11ec-8031-7079909da22a,2,cora,True,1.0,gat,mbm,0.1,4,raw,53.20531757754801,2.3190546528803537
3eee2d04-4dde-11ec-97fe-7079909da22a,2,cora,True,0.5,sage,mbm,1.0,2,raw,30.443131462333827,2.5273264401772515
40968630-4dbe-11ec-ab15-7079909da22a,2,cora,True,1.0,sage,mbm,2.0,0,raw,37.01624815361891,3.552806499261454
41c6b3b2-4da6-11ec-a40a-7079909da22a,2,cora,True,0.5,sage,mbm,1.0,8,raw,41.00443131462333,5.362444608567209
42bc644e-4dcc-11ec-bace-7079909da22a,2,cora,True,inf,sage,mbm,0.01,8,raw,61.152141802067945,2.6591580502215635
47439b1a-4dac-11ec-8a28-7079909da22a,2,cora,True,0.5,sage,mbm,inf,0,raw,29.15805022156573,4.453840472673562
481f0cb0-4dc3-11ec-83c3-7079909da22a,2,cora,True,3.0,sage,mbm,0.01,4,raw,64.10635155096011,2.34176514032497
49fbdc3e-4dd2-11ec-91a8-7079909da22a,2,cora,True,inf,sage,mbm,inf,8,raw,74.35745937961596,0.5762555391432826
4c3549f8-4de2-11ec-b727-7079909da22a,2,cora,True,1.0,sage,mbm,1.0,2,raw,55.95273264401773,2.26827917282127
4c4a0e38-4dce-11ec-902a-7079909da22a,2,cora,True,2.0,sage,mbm,inf,4,raw,82.89512555391433,0.6499261447562716
4d26693e-4df9-11ec-b246-7079909da22a,2,cora,True,0.5,gcn,mbm,1.0,8,raw,40.54652880354505,4.514032496307234
4d821660-4dba-11ec-a897-7079909da22a,2,cora,True,inf,sage,mbm,0.01,4,raw,63.35302806499262,2.105243722304291
4e84bd1a-4db0-11ec-ac75-7079909da22a,2,cora,True,2.0,sage,mbm,inf,8,raw,82.05317577548006,0.5468980797636647
4eb0c732-4db7-11ec-a53a-7079909da22a,2,cora,True,3.0,sage,mbm,2.0,16,raw,77.00147710487445,1.2114106351550973
4f006ff2-4db8-11ec-ae15-7079909da22a,2,cora,True,2.0,sage,mbm,2.0,4,raw,78.31610044313146,0.8199778434268765
4fc11576-4dc3-11ec-a5b7-7079909da22a,2,cora,True,1.0,sage,mbm,inf,8,raw,73.91432791728214,1.5878877400295366
5208d266-4db8-11ec-956c-7079909da22a,2,cora,True,inf,sage,mbm,1.0,2,raw,83.22008862629247,0.38423190546527763
5429f7b6-4de3-11ec-81e4-7079909da22a,2,cora,True,2.0,sage,mbm,0.01,2,raw,61.09305760709011,1.802991137370757
566b584e-4dbb-11ec-8ce0-7079909da22a,2,cora,True,3.0,sage,mbm,0.01,2,raw,64.96307237813885,1.8029911373707534
56d33250-4dae-11ec-a35d-7079909da22a,2,cora,True,0.5,sage,mbm,inf,4,raw,46.73559822747414,4.417282127031015
5bca17d2-4daf-11ec-bb95-7079909da22a,2,cora,True,2.0,sage,mbm,1.0,8,raw,78.93648449039881,0.6129985228951185
5ed3a708-4dce-11ec-880e-7079909da22a,2,cora,True,3.0,sage,mbm,0.1,0,raw,68.9807976366322,2.009416543574588
60736d4a-4dd9-11ec-93fd-7079909da22a,2,cora,True,3.0,sage,mbm,0.01,8,raw,64.31314623338257,2.858567208271772
609d1a60-4dd8-11ec-ad49-7079909da22a,2,cora,True,3.0,sage,mbm,3.0,4,raw,82.00886262924666,0.5169867060561302
60a19cd6-4ddb-11ec-bfb0-7079909da22a,2,cora,True,inf,sage,mbm,3.0,8,raw,82.12703101920236,0.24372230428360098
60b8e8a8-4dd3-11ec-a202-7079909da22a,2,cora,True,2.0,sage,mbm,0.1,2,raw,72.23042836041358,1.1744830132939441
63b26026-4dd7-11ec-9f5d-7079909da22a,2,cora,True,1.0,sage,mbm,1.0,8,raw,68.95125553914328,1.7283973412112275
66703a56-4db2-11ec-96f9-7079909da22a,2,cora,True,1.0,sage,mbm,0.01,8,raw,57.34121122599705,1.4920605612998479
66b9d1ce-4df9-11ec-984e-7079909da22a,2,cora,True,0.5,gcn,mbm,3.0,8,raw,39.02511078286558,5.422082717872971
66fd5d40-4dd6-11ec-87e0-7079909da22a,2,cora,True,2.0,sage,mbm,2.0,16,raw,73.89955686853766,0.7902511078286594
69ea8976-4dca-11ec-b5c1-7079909da22a,2,cora,True,inf,sage,mbm,0.1,16,raw,67.68094534711965,0.6281388478582102
6ac0c992-4da6-11ec-a530-7079909da22a,2,cora,True,3.0,sage,mbm,2.0,4,raw,82.09748892171345,0.42854505169865575
6b262d04-4db6-11ec-8f15-7079909da22a,2,cora,True,1.0,sage,mbm,1.0,4,raw,64.4165435745938,1.3517355982274815
6bc0e28a-4dbc-11ec-8dcb-7079909da22a,2,cora,True,inf,sage,mbm,3.0,0,raw,83.10192023633678,0.4135893648449027
7308a5e6-4dad-11ec-b2bf-7079909da22a,2,cora,True,1.0,sage,mbm,0.1,8,raw,67.87296898079764,1.691469719350053
73355542-4dc5-11ec-9918-7079909da22a,2,cora,True,3.0,sage,mbm,inf,8,raw,84.46085672082718,0.49501477104875136
75ab18fa-4dd6-11ec-883d-7079909da22a,2,cora,True,inf,sage,mbm,0.01,16,raw,58.15361890694239,1.403434268833088
77117c8c-4db5-11ec-acfe-7079909da22a,2,cora,True,0.5,sage,mbm,3.0,2,raw,32.23042836041359,3.0727474150664715
77ef98a8-4ddf-11ec-95a4-7079909da22a,2,cora,True,2.0,sage,mbm,0.01,8,raw,61.344165435745936,1.7653249630723806
7dfcdaf2-4dbd-11ec-a998-7079909da22a,2,cora,True,3.0,sage,mbm,0.1,8,raw,77.97636632200887,1.4331610044313194
7e687ef2-4db2-11ec-8926-7079909da22a,2,cora,True,inf,sage,mbm,2.0,8,raw,81.99409158050221,0.22895125553913687
8066acfe-4db9-11ec-ba06-7079909da22a,2,cora,True,3.0,sage,mbm,1.0,4,raw,82.1861152141802,0.44313146233382383
81487de4-4de3-11ec-8db4-7079909da22a,2,cora,True,3.0,sage,mbm,inf,0,raw,85.61299852289513,0.48024372230428725
815fc952-4dcc-11ec-b6cd-7079909da22a,2,cora,True,inf,sage,mbm,2.0,2,raw,83.51550960118168,0.24372230428360098
82651704-4dd0-11ec-bd10-7079909da22a,2,cora,True,3.0,sage,mbm,0.1,4,raw,78.33087149187593,1.1375553914327838
82cb87c4-4dc0-11ec-b701-7079909da22a,2,cora,True,3.0,sage,mbm,3.0,0,raw,74.69719350073856,0.5912112259970499
84280212-4db3-11ec-a207-7079909da22a,2,cora,True,0.5,sage,mbm,0.01,16,raw,38.96602658788775,5.857274741506647
860735f2-4db9-11ec-a1fc-7079909da22a,2,cora,True,inf,sage,mbm,inf,0,raw,87.31166912850814,0.24372230428360098
870c378e-4da2-11ec-94b2-7079909da22a,2,cora,True,3.0,sage,mbm,0.01,16,raw,60.93057607090103,2.69627031019202
8a52a4c4-4dd8-11ec-9261-7079909da22a,2,cora,True,inf,sage,mbm,0.1,8,raw,73.13146233382571,1.0782865583456385
8b210754-4ddf-11ec-93f7-7079909da22a,2,cora,True,2.0,sage,mbm,1.0,16,raw,72.76218611521419,1.329763663220092
8f3b34bc-4dd1-11ec-a8d6-7079909da22a,2,cora,True,inf,sage,mbm,1.0,8,raw,81.34416543574594,0.3249630723781394
8f45c0c2-4ddf-11ec-8b6e-7079909da22a,2,cora,True,inf,sage,mbm,2.0,16,raw,76.7503692762186,1.1004431314623346
938ca664-4db2-11ec-ae6d-7079909da22a,2,cora,True,2.0,sage,mbm,0.01,16,raw,56.23338257016248,3.5897341211226035
950f94c4-4dc1-11ec-a90b-7079909da22a,2,cora,True,3.0,sage,mbm,3.0,2,raw,80.28064992614476,0.3545051698670534
95e34670-4dda-11ec-a818-7079909da22a,2,cora,True,0.5,sage,mbm,1.0,4,raw,35.81979320531758,4.211041358936479
97ca6ccc-4db5-11ec-83a4-7079909da22a,2,cora,True,2.0,sage,mbm,inf,16,raw,75.79025110782865,1.4625184638109303
984a7f10-4da7-11ec-b97a-7079909da22a,2,cora,True,2.0,sage,mbm,3.0,16,raw,74.06203840472674,0.8124076809453413
98c8828e-4dd9-11ec-85b3-7079909da22a,2,cora,True,3.0,sage,mbm,2.0,2,raw,81.2850812407681,0.6277695716395897
9b9cdefe-4df4-11ec-a4e5-7079909da22a,2,cora,True,0.5,gat,mbm,3.0,8,raw,39.70457902511078,5.283234859675041
9d0aef2c-4dce-11ec-ba00-7079909da22a,2,cora,True,2.0,sage,mbm,2.0,8,raw,79.1728212703102,0.9307607090103431
9d14eea2-4de5-11ec-b4fe-7079909da22a,2,cora,True,2.0,sage,mbm,1.0,0,raw,64.77104874446086,1.0561299852289423
9f26f10c-4da6-11ec-8445-7079909da22a,2,cora,True,1.0,sage,mbm,3.0,16,raw,66.0709010339734,2.445347119645504
9fdff08a-4dc9-11ec-a9b4-7079909da22a,2,cora,True,3.0,sage,mbm,inf,2,raw,85.40620384047267,0.4135893648449027
a13bee84-4dab-11ec-a464-7079909da22a,2,cora,True,1.0,sage,mbm,0.1,0,raw,41.28508124076809,4.329025110782869
a6c79cf8-4dcf-11ec-97bf-7079909da22a,2,cora,True,0.5,sage,mbm,0.1,8,raw,41.211225997045794,6.078471196454942
a93e02fa-4dd5-11ec-8c08-7079909da22a,2,cora,True,0.5,sage,mbm,2.0,2,raw,32.437223042836045,3.6268463810930545
aa7b44f6-4db3-11ec-86f3-7079909da22a,2,cora,True,inf,sage,mbm,2.0,0,raw,82.36336779911375,0.5910265878877325
ab21363e-4de2-11ec-b128-7079909da22a,2,cora,True,inf,sage,mbm,1.0,0,raw,82.99852289512555,0.41377400295420586
ad6979dc-4dcf-11ec-adab-7079909da22a,2,cora,True,2.0,sage,mbm,0.1,8,raw,74.84490398818316,1.6842688330871525
adc81a60-4df6-11ec-961f-7079909da22a,2,cora,True,1.0,gat,mbm,1.0,8,raw,65.68685376661743,1.9204209748892218
ae2de278-4de7-11ec-98d0-7079909da22a,2,cora,True,2.0,sage,mbm,0.01,0,raw,39.26144756277696,4.8172082717872975
aff0a660-4de5-11ec-aeac-7079909da22a,2,cora,True,0.5,sage,mbm,inf,2,raw,42.77695716395864,4.431868537666176
b18481f2-4de2-11ec-88a9-7079909da22a,2,cora,True,inf,sage,mbm,2.0,4,raw,82.82127031019203,0.5022156573116661
b59aa344-4db4-11ec-89dc-7079909da22a,2,cora,True,0.5,sage,mbm,2.0,16,raw,44.69719350073855,5.932237813884782
b7446b9e-4dc3-11ec-9caa-7079909da22a,2,cora,True,inf,sage,mbm,inf,16,raw,64.46085672082717,1.8020679468242164
b99f72ce-4dc0-11ec-9273-7079909da22a,2,cora,True,0.5,sage,mbm,0.1,0,raw,26.292466765140325,3.4492245199409144
baac8628-4db3-11ec-a6d0-7079909da22a,2,cora,True,0.5,sage,mbm,1.0,0,raw,22.93943870014771,4.010524372230428
bb6533a6-4de7-11ec-9600-7079909da22a,2,cora,True,0.5,sage,mbm,0.01,4,raw,37.680945347119646,5.577363367799112
bdeda58a-4dde-11ec-a675-7079909da22a,2,cora,True,2.0,sage,mbm,0.01,4,raw,64.26883308714919,1.8984490398818323
c2725f88-4da2-11ec-87c5-7079909da22a,2,cora,True,1.0,sage,mbm,inf,2,raw,74.72673559822746,1.8615214180206792
c4735c62-4db4-11ec-85a1-7079909da22a,2,cora,True,1.0,sage,mbm,0.1,4,raw,63.20531757754801,1.4479320531757764
c82aa9b8-4db5-11ec-ab30-7079909da22a,2,cora,True,inf,sage,mbm,1.0,16,raw,75.28803545051699,1.2998522895125504
c8c53876-4ddc-11ec-95ee-7079909da22a,2,cora,True,1.0,sage,mbm,inf,0,raw,68.34564254062039,2.141802067946827
c8e04f0e-4da4-11ec-adfa-7079909da22a,2,cora,True,1.0,sage,mbm,3.0,8,raw,69.3943870014771,1.603028064992614
c961d258-4dc8-11ec-8715-7079909da22a,2,cora,True,3.0,sage,mbm,0.1,16,raw,70.39881831610043,1.4623338257016343
ca767b86-4de0-11ec-b9a2-7079909da22a,2,cora,True,1.0,sage,mbm,inf,16,raw,66.63220088626292,3.0736706056129997
cb61d840-4dc4-11ec-8b6a-7079909da22a,2,cora,True,3.0,sage,mbm,2.0,0,raw,75.36189069423928,1.388663220088624
ccb97bd8-4dc1-11ec-86a0-7079909da22a,2,cora,True,0.5,sage,mbm,0.01,8,raw,38.99556868537666,5.207163958641065
cd4b1e44-4db2-11ec-98b8-7079909da22a,2,cora,True,inf,sage,mbm,0.1,0,raw,79.33530280649927,1.2333825701624832
cf024eac-4dd9-11ec-abfb-7079909da22a,2,cora,True,0.5,sage,mbm,inf,8,raw,48.78877400295421,3.9086041358936434
cffa0af4-4daa-11ec-9d8c-7079909da22a,2,cora,True,3.0,sage,mbm,3.0,8,raw,81.83161004431314,0.3545051698670605
d0089d72-4de0-11ec-b42d-7079909da22a,2,cora,True,1.0,sage,mbm,2.0,4,raw,64.32791728212702,1.5070162481536187
d031630e-4da6-11ec-962c-7079909da22a,2,cora,True,1.0,sage,mbm,0.1,2,raw,55.40620384047268,1.8988183161004493
d666cd8c-4dc8-11ec-9721-7079909da22a,2,cora,True,2.0,sage,mbm,3.0,2,raw,73.60413589364846,1.3521048744460842
d6e6cea8-4dcb-11ec-b5db-7079909da22a,2,cora,True,3.0,sage,mbm,1.0,16,raw,77.06056129985231,1.1744830132939583
d7e44aec-4df3-11ec-985c-7079909da22a,2,cora,True,1.0,gcn,mbm,1.0,8,raw,68.61152141802069,1.8325332348596532
d8f534bc-4de1-11ec-a845-7079909da22a,2,cora,True,3.0,sage,mbm,inf,16,raw,75.96750369276218,2.053545051698663
d9e8768e-4dc5-11ec-baf2-7079909da22a,2,cora,True,0.5,sage,mbm,2.0,4,raw,36.69128508124077,5.570531757754795
dc95bec8-4dd4-11ec-9c6a-7079909da22a,2,cora,True,3.0,sage,mbm,inf,4,raw,84.87444608567208,0.6427252584933498
ddd6e4d8-4da7-11ec-8255-7079909da22a,2,cora,True,2.0,sage,mbm,0.1,4,raw,75.58345642540621,1.3814623338257093
df64c8f0-4dc1-11ec-a25f-7079909da22a,2,cora,True,3.0,sage,mbm,1.0,0,raw,76.7503692762186,1.4994460856720906
e25834f6-4dd6-11ec-be25-7079909da22a,2,cora,True,1.0,sage,mbm,0.01,0,raw,27.326440177252586,5.385155096011816
e36105bc-4dd1-11ec-9205-7079909da22a,2,cora,True,inf,sage,mbm,inf,2,raw,86.44017725258495,0.1772525849335338
e71ffbd6-4dd6-11ec-bce7-7079909da22a,2,cora,True,1.0,sage,mbm,3.0,0,raw,37.40029542097489,3.1709748892171348
e777dadc-4db2-11ec-8235-7079909da22a,2,cora,True,1.0,sage,mbm,0.01,2,raw,46.36632200886264,3.383124076809459
e83cdcce-4dd0-11ec-886c-7079909da22a,2,cora,True,3.0,sage,mbm,0.1,2,raw,76.52880354505172,1.610228951255543
eaa481ba-4df3-11ec-9f76-7079909da22a,2,cora,True,1.0,gcn,mbm,0.1,4,raw,62.80649926144756,1.736152141802073
eabd152e-4db0-11ec-b737-7079909da22a,2,cora,True,0.5,sage,mbm,0.01,2,raw,29.497784342688334,3.1691285081240768
eb2486d6-4dde-11ec-bfd3-7079909da22a,2,cora,True,inf,sage,mbm,0.01,0,raw,66.18906942392911,2.2684638109305766
ebbee6d6-4dac-11ec-9731-7079909da22a,2,cora,True,inf,sage,mbm,inf,4,raw,85.02215657311669,1.2557237813884754
edbb25fa-4dc3-11ec-bf88-7079909da22a,2,cora,True,2.0,sage,mbm,2.0,0,raw,63.11669128508123,2.503877400295419
edbdca26-4dbe-11ec-b63f-7079909da22a,2,cora,True,0.5,sage,mbm,2.0,0,raw,21.979320531757754,2.2821270310192023
f11cd128-4dad-11ec-8cc2-7079909da22a,2,cora,True,inf,sage,mbm,0.1,2,raw,78.13884785819793,0.9898449039881925
f3822d50-4db7-11ec-8b54-7079909da22a,2,cora,True,1.0,sage,mbm,inf,4,raw,74.41654357459379,1.7876661742983728
f3dce00c-4dde-11ec-919e-7079909da22a,2,cora,True,2.0,sage,mbm,0.1,0,raw,59.039881831610046,2.076255539143279
f670819e-4de2-11ec-9ce2-7079909da22a,2,cora,True,2.0,sage,mbm,1.0,4,raw,78.1831610044313,0.7387370753323452
f7f5795a-4da3-11ec-aab5-7079909da22a,2,cora,True,2.0,sage,mbm,1.0,2,raw,74.34268833087148,1.3221935007385497
faf06c46-4ddf-11ec-b5d9-7079909da22a,2,cora,True,3.0,sage,mbm,3.0,16,raw,77.31166912850813,0.6427252584933569
fbe92968-4dc0-11ec-ad04-7079909da22a,2,cora,True,0.5,sage,mbm,1.0,16,raw,46.026587887740035,6.087703101920244
fd4992fa-4dae-11ec-95c5-7079909da22a,2,cora,True,inf,sage,mbm,3.0,2,raw,83.36779911373706,0.3545051698670605
fdd525a0-4dc1-11ec-8781-7079909da22a,2,cora,True,0.5,sage,mbm,3.0,0,raw,22.983751846381093,3.1909158050221613
fe70151c-4dab-11ec-8701-7079909da22a,2,cora,True,3.0,sage,mbm,0.01,0,raw,52.15657311669128,2.579579025110789
debedff2-4df4-11ec-9e1b-7079909da22a,4,cora,False,0.5,sage,mbm,inf,0,raw,29.172821270310198,2.6146602658788787
00882324-4db3-11ec-8e9d-7079909da22a,4,cora,True,inf,sage,mbm,1.0,16,raw,75.61299852289513,1.1822378138847967
03955d9e-4da8-11ec-b543-7079909da22a,4,cora,True,2.0,sage,mbm,0.1,0,raw,59.26144756277696,2.799852289512561
